,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.5771266410276314,-0.6305841959681094,-0.6464991708752024,-0.7105303025139044,-0.7304370456002489,-0.7303707164917658,-0.7099634137468943,-0.6761403767295486,-0.6390329163395811,-0.5911083163502225,-0.5461579546244613,-0.5001643650450365,-0.45648705411814194,-0.4163068581169494,-0.3760557034691916,-0.34214993747102745,-0.30779657668919386,-0.27894243925891216,-0.25213123706555746,-0.2283430436612129,-0.20693674183083566,-0.18645125122202513,-0.1699263308543268,-0.15189739287313297,-0.13796401912805661,-0.12401052366683374,-0.11072095010615027,-0.09884458157134178,-0.08765334787211126,-0.07738261960592309,-0.0678627619223375,-0.059078971073175494
1,-0.5771266368888005,-0.6305841919371868,-0.6464991671045026,-0.710530299441251,-0.7304370434533997,-0.7303707154740656,-0.7099634140230936,-0.6761403784143215,-0.6390329194897899,-0.5911083209615453,-0.5461579606325182,-0.5001643723306889,-0.4564870625162481,-0.4163068674275835,-0.3760557134701951,-0.34214994793075476,-0.3077965873784344,-0.27894244996118117,-0.2521312475852169,-0.2283430538291696,-0.2069367515078299,-0.18645126029973982,-0.16992633925469589,-0.1518974005463015,-0.13796402604944866,-0.12401052983373569,-0.11072095553413232,-0.09884458629074513,-0.08765335192473904,-0.07738262304200165,-0.0678627647977692,-0.0590789734470809
2,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
3,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
4,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
5,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
6,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
7,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
8,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
9,-0.5771266368888005,-0.6305841919371872,-0.6464991671045036,-0.7105302994412536,-0.7304370434534042,-0.7303707154740725,-0.7099634140231031,-0.6761403784143339,-0.6390329194898053,-0.5911083209615638,-0.5461579606325397,-0.5001643723307134,-0.45648706251627535,-0.41630686742761314,-0.3760557134702268,-0.3421499479307881,-0.30779658737846893,-0.2789424499612164,-0.25213124758525235,-0.2283430538292049,-0.2069367515078645,-0.18645126029977338,-0.16992633925472803,-0.1518974005463319,-0.1379640260494771,-0.12401052983376201,-0.11072095553415637,-0.09884458629076685,-0.0876533519247584,-0.07738262304201869,-0.067862764797784,-0.05907897344709358
