0,"{'start': 1, 'trainings_weeks': 200}",0.45605941095216895
1,"{'start': 1, 'trainings_weeks': 170}",0.5038531590262941
2,"{'start': 1, 'trainings_weeks': 160}",0.5666351234110792
3,"{'start': 50, 'trainings_weeks': 150}",0.621647916685666
4,"{'start': 1, 'trainings_weeks': 180}",1.130432439487276
5,"{'start': 1, 'trainings_weeks': 150}",1.232643819417814
6,"{'start': 100, 'trainings_weeks': 210}",1.3476890988447905
7,"{'start': 1, 'trainings_weeks': 190}",1.4054232515004268
8,"{'start': 50, 'trainings_weeks': 160}",1.4617541283416349
9,"{'start': 100, 'trainings_weeks': 220}",1.6340530546206014
10,"{'start': 1, 'trainings_weeks': 210}",1.7592616243263957
11,"{'start': 50, 'trainings_weeks': 210}",1.918194352066218
12,"{'start': 100, 'trainings_weeks': 160}",1.9181943520772415
13,"{'start': 100, 'trainings_weeks': 250}",2.0274398149954567
14,"{'start': 100, 'trainings_weeks': 230}",2.1123590086854493
15,"{'start': 50, 'trainings_weeks': 250}",2.1331055647620856
16,"{'start': 100, 'trainings_weeks': 200}",2.133105567698267
17,"{'start': 100, 'trainings_weeks': 170}",2.7623050928224107
18,"{'start': 50, 'trainings_weeks': 220}",2.762305092955832
19,"{'start': 1, 'trainings_weeks': 240}",3.2938543911735687
20,"{'start': 100, 'trainings_weeks': 240}",3.563264920675409
21,"{'start': 50, 'trainings_weeks': 190}",3.604231767049956
22,"{'start': 1, 'trainings_weeks': 250}",3.740744397251814
23,"{'start': 50, 'trainings_weeks': 240}",4.210137178190516
24,"{'start': 100, 'trainings_weeks': 190}",4.210209509518955
25,"{'start': 50, 'trainings_weeks': 200}",4.219352157861794
26,"{'start': 100, 'trainings_weeks': 150}",4.219352158513763
27,"{'start': 50, 'trainings_weeks': 170}",4.271438779205123
28,"{'start': 1, 'trainings_weeks': 220}",4.696462923201567
29,"{'start': 50, 'trainings_weeks': 180}",5.596454226939334
30,"{'start': 1, 'trainings_weeks': 230}",5.681347895321636
31,"{'start': 50, 'trainings_weeks': 230}",6.806309817612682
32,"{'start': 100, 'trainings_weeks': 180}",6.806350297142458
