0,"{'start': 1, 'trainings_weeks': 230}",0.030560793007445505
1,"{'start': 100, 'trainings_weeks': 250}",0.03348277569438859
2,"{'start': 1, 'trainings_weeks': 240}",0.039935503491178914
3,"{'start': 100, 'trainings_weeks': 150}",0.040775615280462446
4,"{'start': 50, 'trainings_weeks': 200}",0.042667373933773886
5,"{'start': 100, 'trainings_weeks': 230}",0.045191080144024856
6,"{'start': 100, 'trainings_weeks': 240}",0.04791174506153144
7,"{'start': 1, 'trainings_weeks': 250}",0.05152465439893929
8,"{'start': 50, 'trainings_weeks': 180}",0.05259716005880021
9,"{'start': 1, 'trainings_weeks': 190}",0.06074225449046654
10,"{'start': 1, 'trainings_weeks': 160}",0.06075847792236392
11,"{'start': 1, 'trainings_weeks': 150}",0.061436533215767676
12,"{'start': 100, 'trainings_weeks': 210}",0.06197216772896688
13,"{'start': 1, 'trainings_weeks': 170}",0.071850843738579
14,"{'start': 1, 'trainings_weeks': 220}",0.0765031202144848
15,"{'start': 50, 'trainings_weeks': 190}",0.07797213727207272
16,"{'start': 50, 'trainings_weeks': 160}",0.07835001204243855
17,"{'start': 100, 'trainings_weeks': 170}",0.07970687453826364
18,"{'start': 50, 'trainings_weeks': 220}",0.0823369250149961
19,"{'start': 1, 'trainings_weeks': 180}",0.08442091922053636
20,"{'start': 50, 'trainings_weeks': 170}",0.09631752412873604
21,"{'start': 50, 'trainings_weeks': 250}",0.10251863959097693
22,"{'start': 50, 'trainings_weeks': 150}",0.10662242044161632
23,"{'start': 100, 'trainings_weeks': 160}",0.12573265610133996
24,"{'start': 1, 'trainings_weeks': 210}",0.12668412095489912
25,"{'start': 1, 'trainings_weeks': 200}",0.1291386009299104
26,"{'start': 50, 'trainings_weeks': 210}",0.13164169092978065
27,"{'start': 100, 'trainings_weeks': 200}",0.1332405281448777
28,"{'start': 50, 'trainings_weeks': 240}",0.13576668075636167
29,"{'start': 100, 'trainings_weeks': 190}",0.15939612819414845
30,"{'start': 50, 'trainings_weeks': 230}",0.17091031781521476
31,"{'start': 100, 'trainings_weeks': 180}",0.17434107121275133
32,"{'start': 100, 'trainings_weeks': 220}",0.42183960287387323
