X3M,X6M,X1Y,X2Y,X3Y,X4Y,X5Y,X6Y,X7Y,X8Y,X9Y,X10Y,X11Y,X12Y,X13Y,X14Y,X15Y,X16Y,X17Y,X18Y,X19Y,X20Y,X21Y,X22Y,X23Y,X24Y,X25Y,X26Y,X27Y,X28Y,X29Y,X30Y
0.002595735281977332,2.4253694752525424e-05,0.00012642369338764674,2.6115191783616802e-05,1.0010607443703928e-05,2.7063753700046183e-05,2.8075016281600083e-05,1.082820150803611e-05,2.0765486525941278e-05,3.27220191466231e-05,0.00011041711038973766,0.00016086774886565314,0.00020552244767829412,0.0002570204746819965,0.00019635585851549402,0.00021794432277346697,0.00013699711547321972,0.00012248821174971062,9.4152809550408e-05,7.906844047291663e-05,6.853756630162812e-05,4.4318993833155e-05,5.3251037597509825e-05,2.4367974597917945e-05,2.8601308594059302e-05,2.088968658908728e-05,1.1689219828344963e-05,7.60425612260377e-06,3.831210692458518e-06,1.7945806885735342e-06,6.540958470230534e-07,1.7386487586512446e-07
0.00370130642605016,0.0003997523608526119,0.0010886589978017992,0.0004701395035203738,0.000941873432832217,0.0010682624549722358,0.0010908874916338972,0.0010042321162434976,0.0006142010795755534,0.0006077545837730635,0.0004351412424128913,0.00038289205260478865,0.00034804400339765856,0.00030835825596084324,0.00040205409150033416,0.0003866749437819889,0.0005289269831117879,0.0005685148784536574,0.0006433706650632473,0.0006913190183421829,0.000728797432650997,0.0008228142916716819,0.0007894785393582041,0.000930286567034954,0.0009073333146776945,0.0009565084108851687,0.0010305412588885463,0.0010747522144321595,0.0011290707533736888,0.001171992565702328,0.0012095952012520896,0.0012378453574234103
0.018170329101732566,0.007276569063401093,0.007758409286230156,0.0051917357642094885,0.007067253183007226,0.008102391391145578,0.008704812743460359,0.008784304691376303,0.007699725633223606,0.007761024857601226,0.007158858761763174,0.0069907370592520775,0.006898288751300376,0.006789617048681783,0.007294233778805713,0.0073254858341062585,0.008014799505055396,0.008278188345759914,0.008670170888754929,0.00895558376785695,0.00919743307134429,0.009629249555154831,0.009612951590976963,0.010185169236286621,0.010197762994839885,0.0104449361022001,0.010765524276287053,0.01098186914466191,0.011224268455786793,0.011424911352957591,0.011603864513491139,0.011749698572458398
0.01914054627327453,0.007481697805055076,0.006604135596198742,0.0021381099077625405,0.001928435579576304,0.0017839882041241508,0.0018621456764934758,0.001971060008220828,0.0016606505627483716,0.0019218297798350246,0.0018387835372336747,0.0019291972213747776,0.0020113374965440717,0.0020384441720389624,0.002369186169182459,0.0024043382623261792,0.0027981362620525157,0.0029276269711994703,0.0031222114604190078,0.003245232956026269,0.0033377482413340367,0.003542956541420934,0.0034771850137694875,0.0037680690500872683,0.00372185087059978,0.0038199161424697353,0.003965100560941394,0.004049465877945259,0.004152081615172537,0.004231941853637214,0.0043008984106483765,0.004351912464338072
0.019593942139290815,0.009955012323971136,0.012477746283544972,0.009014306275788912,0.009932505582695553,0.01007218671012512,0.010401059747051028,0.010721281571075618,0.010055693430809092,0.01079888401673544,0.010746025730899611,0.011129327457336738,0.011501476615888009,0.011741268179309827,0.012690762965959177,0.012934979667873924,0.013983633090812842,0.014414535675615256,0.014974111567541809,0.015362845465065979,0.015672848699019613,0.016215409306921467,0.016165764756030297,0.01687104826803542,0.016850629337035437,0.017130220996816173,0.01750250797439741,0.017741284625001186,0.018013034903368655,0.018232392528152775,0.01842541145275292,0.018577969839376107
0.015057833214882441,0.004880672225805301,0.004302026179259136,0.0012955464799127008,0.0013487224333493496,0.0011535726233581568,0.0009432629373882814,0.0006883078399862668,0.00027311133702943586,0.00019487263885615506,6.606502395898288e-05,2.6921857090486778e-05,8.945707031549098e-06,8.374676250433647e-07,7.1785763086239704e-06,3.1048274946138413e-06,2.2263417667023553e-05,2.8064036413415822e-05,4.40332101098296e-05,5.535279902432872e-05,6.498372725195675e-05,9.40461552933513e-05,8.240392460625166e-05,0.00013136826203632472,0.0001226328990568597,0.00014102679166920866,0.00017030366056049618,0.00018863411993637138,0.00021189600318643486,0.0002308690911412335,0.0002478809421026976,0.0002609525738720056
0.008468483406021904,0.002627567922636411,0.0036875053301859556,0.0013658716305899696,0.001233481588747867,0.0009623200936385459,0.0008768460240671534,0.0008695788030226073,0.0006473503458482451,0.0008317847673980888,0.0008192211375524425,0.0009368880877970188,0.0010583920213199367,0.0011421785768503466,0.0014591854913837098,0.001547246321287611,0.0019246131035833929,0.0020847031916441014,0.0022963026714907147,0.002443418439340046,0.0025601827504718937,0.002773153505775023,0.0027435241014682954,0.003028697068826777,0.0030106043023831602,0.0031199452594318344,0.003270701186005172,0.0033654401443712215,0.0034757684399717376,0.0035643738144328987,0.0036421508889627908,0.003702604032436312
0.013412735075126544,0.005200401313320214,0.006065579895162031,0.0027199041755702705,0.0026738161871377323,0.0024913359721661908,0.0025675082832420995,0.0027268888785501612,0.002430793747794731,0.002847148628726847,0.0028556240514382345,0.0030764358527479237,0.0032789294843899907,0.003397739555306435,0.003893670959424731,0.0039960163790090306,0.004545781723707995,0.0047457701045460635,0.005018837256202066,0.0051935005974919355,0.005323635630525111,0.005591411247716046,0.005514794256645867,0.0058834421691487514,0.0058279443037144146,0.005951577859110249,0.006132619685331339,0.00623727392237195,0.006363994475528647,0.006461969600430667,0.006546142523537102,0.00660806841697223
0.01918124259502922,0.007165759305687169,0.005966300749055783,0.0017346975566332396,0.0016338537281417884,0.001599702775878949,0.0017674949514528131,0.0019693732976005735,0.0017561195837269134,0.0021456053065818203,0.0021952072979687766,0.002452193524504768,0.0027205547594311,0.002938738473515761,0.0035377855260908583,0.00378730108978545,0.0044940146909894126,0.004871697991416497,0.005332030283215874,0.005695712775022711,0.006012024903731169,0.006473126050710622,0.006558029377062327,0.007122954793541796,0.0072154787105071115,0.007499121839192477,0.007841464579080748,0.008091616637944452,0.008360843485531734,0.008591505980612672,0.008800547850165492,0.008978136040935789
0.024910423519813072,0.011553198934915838,0.010662593089605828,0.004401751982630848,0.003735649088257752,0.0032972039166075254,0.0033022935716681277,0.0034488160828660243,0.003094260832926661,0.003539497845528459,0.00352278328215529,0.0037378095170283116,0.003928774562963635,0.004027315347370057,0.004534310157192771,0.004615443043854803,0.005176861876408577,0.005364617622283794,0.005631564776485943,0.0057956164450758225,0.005914263436140126,0.006179176740778582,0.00608332309509156,0.006456218832563808,0.006385284300877447,0.006503207994512584,0.006681761833455957,0.006780931850772179,0.006903889617267501,0.006997385565212372,0.00707688694835776,0.00713383392942387
