,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.6096944350811836,-0.6296896221560213,-0.6603891066590712,-0.6884859346900568,-0.6814947619944636,-0.6491174331797352,-0.6013302855478024,-0.5431098453864188,-0.48145073398575094,-0.4183763216342483,-0.3565850300391835,-0.2979401943625562,-0.2425285834111238,-0.19117234080076684,-0.14408045054061946,-0.10101602005726483,-0.06144080415861192,-0.025548398537651118,0.007066102222751031,0.03685094854937143,0.0639226755522504,0.0886556273836302,0.11162973143047414,0.1322120099966784,0.15126986020638739,0.16894990239830998,0.18519503773109852,0.20018613996773738,0.21417131823123503,0.22719250863237359,0.23926346163706533,0.25055255194685516
1,-0.609748994704939,-0.629687304019417,-0.6603275099628939,-0.6884388226929928,-0.6815145298002211,-0.649171358013903,-0.6013676878459644,-0.5431042372792311,-0.48141076023322366,-0.4183323581994172,-0.3565661400194356,-0.2979564087165638,-0.24256723527755553,-0.19120816070114027,-0.1440918453870497,-0.1009976216211256,-0.06140551201569727,-0.025518576693058653,0.0070725200553924394,0.03683112897101745,0.06389017218855275,0.08863166625948274,0.11162971747923098,0.13223541177235001,0.1512999807845415,0.1689645212196194,0.18518226903143786,0.2001555556552797,0.21415089058171569,0.22720749050985098,0.23930179106661142,0.25052911936278666
2,-0.609785215529605,-0.6296876280738113,-0.6602889170665276,-0.6884043732138003,-0.6815207485392484,-0.6492034515637995,-0.601396381914928,-0.543110104784779,-0.4813930115256144,-0.4183046942468952,-0.3565459706960292,-0.2979544966402953,-0.24258280151235484,-0.19123087105500902,-0.14410856164462535,-0.10099980871410211,-0.06139340035926452,-0.025500236044083358,0.007086274152145966,0.03683297973529545,0.0638802359919595,0.08861701563732427,0.1116198362645234,0.13223621090691925,0.15130994354387278,0.16897557110697098,0.18518538721700256,0.20014812224277856,0.21414060818176714,0.22720770148296687,0.23931536240022325,0.25052220870524705
3,-0.6098090124397595,-0.6296891816597086,-0.6602650857569216,-0.6883794355556488,-0.6815202836198864,-0.6492221917811583,-0.6014176206045908,-0.5431198996907265,-0.48138702826316315,-0.4182881014954579,-0.35652879386995867,-0.29794570917054464,-0.242586055272103,-0.19124344841622232,-0.14412347394224523,-0.10100962684168543,-0.06139384943301099,-0.025491934901976626,0.007098543982636207,0.03684291843063903,0.06388319838691633,0.08861217664868343,0.1116103628881889,0.13222743188115232,0.1513064651379754,0.16897879963366386,0.18519275749385927,0.20015455556915046,0.21414165149833023,0.22720287666751712,0.2393098755396586,0.25052552296566316
4,-0.6098280361300761,-0.6296913803972618,-0.6602470300133606,-0.6883577521525664,-0.6815168631123181,-0.6492358681246928,-0.6014364385807116,-0.5431316453389452,-0.48138569660113584,-0.4182755490567012,-0.3565124056070778,-0.2979340098909967,-0.2425845116769627,-0.1912522160568519,-0.1441377964775211,-0.1010224199300049,-0.06139914055942136,-0.025487580953301142,0.007110026384502727,0.03685570217058573,0.06389100603632036,0.08861132637619637,0.11160158680912496,0.1322155714180763,0.15129807194811884,0.1689786418288305,0.18520086691740933,0.20016548887582947,0.21414702629420704,0.227197166538666,0.23929825427691304,0.2505316350551998
5,-0.6098457354974285,-0.6296938690500895,-0.6602307094223083,-0.6883367988536753,-0.6815122343248713,-0.6492478759530153,-0.601454689503303,-0.5431443930692266,-0.48138622967893324,-0.4182644786099683,-0.35649615484565095,-0.2979209719389406,-0.2425808837018082,-0.19125930817228418,-0.1441517886494621,-0.10103644140270972,-0.06140659630781245,-0.02548519637996377,0.007120778874877692,0.03686939345649781,0.06390088118427914,0.0886125843390845,0.11159379575196321,0.1322030252312251,0.15128775224725205,0.1689765365100117,0.1852082990147525,0.20017746448941304,0.21415423474323356,0.22719222619064108,0.23928539243690738,0.2505376547408942
6,-0.6098631536916032,-0.6296964881285955,-0.6602148651151475,-0.6883159354235079,-0.6815070634908041,-0.6492592267063723,-0.6014727571653807,-0.5431576519337019,-0.48138771282428616,-0.41825424666071875,-0.35648011232226523,-0.2979073178262226,-0.24257606083935734,-0.19126519940683068,-0.14416519161748584,-0.10105083432048427,-0.06141527262957605,-0.025484337810536606,0.007130431160560585,0.036882976036559934,0.06391174444516884,0.08861548590410967,0.11158749948809593,0.13219104607681684,0.15127673636260675,0.1689728133542227,0.18521410244608172,0.20018881919104708,0.21416231033359995,0.22718907036928937,0.23927359885708321,0.25054209943213573
7,-0.6098802641463908,-0.6296991509234475,-0.6601994517674517,-0.688295375060286,-0.6815016008097596,-0.6492699314131567,-0.6014903653009732,-0.5431710470329826,-0.48138994168898697,-0.4182449835349763,-0.3564646975723543,-0.297893526109964,-0.2425702968731686,-0.19126974376268568,-0.144177499651649,-0.10106498094878569,-0.06142477395467058,-0.025485075330830387,0.007138437859540464,0.036895683537963575,0.06392301554787225,0.08861998654226627,0.11158327232815127,0.1321805521167728,0.15126575543625004,0.1689675137429062,0.1852175024898417,0.2001984266235532,0.21417069635591177,0.2271884607867442,0.2392644011750799,0.25054395720245687
8,-0.6098966783098004,-0.6297018019121892,-0.6601848337637365,-0.6882755955847042,-0.6814959482908359,-0.6492796926722759,-0.6015070596114026,-0.5431842616735821,-0.4813929196724079,-0.4182370089533572,-0.35645037856349643,-0.29787997352228346,-0.24256368386557678,-0.1912726924062913,-0.14418823129164376,-0.10107839238811307,-0.061434843419621105,-0.025487523865558775,0.007144346575351845,0.03690693155011185,0.06393426786383744,0.08862605217974923,0.11158152163223528,0.1321722010116789,0.1512553540171635,0.16896071748484015,0.18521800555482937,0.20020550897402184,0.21417895167898895,0.22719084182840565,0.2392588268690192,0.25054260728074357
9,-0.6099120809691603,-0.6297044164263922,-0.6601713181339516,-0.6882569310602615,-0.6814901388629122,-0.649288290402854,-0.6015225556677237,-0.5431971190519178,-0.48139665731971554,-0.41823049862660633,-0.35643740387181094,-0.29786686787360017,-0.242556300338748,-0.19127396251127318,-0.14419717635313647,-0.10109081760418029,-0.061445295493597785,-0.025491647396691297,0.0071480194928564,0.036916460615284336,0.06394523424134976,0.08863353744969527,0.1115823061444754,0.13216623933307656,0.151245842115941,0.1689526167589535,0.18521555126896017,0.20020977638800658,0.21418678048965262,0.22719622018766422,0.23925723231367,0.25053794267939694
10,-0.6099264311829551,-0.6297070015092722,-0.6601589449574212,-0.6882393890795792,-0.6814841610530257,-0.649295734107287,-0.6015368814709025,-0.5432096298005639,-0.4814011189776392,-0.41822537898743667,-0.35642570698734816,-0.297854202487529,-0.2425482231479884,-0.19127368786508825,-0.14420445719464442,-0.10110229271121648,-0.06145604241983807,-0.02549726151163567,0.00714965139532997,0.0369243704887364,0.06395585125320677,0.08864222870432531,0.11158536129347837,0.1321624944298357,0.15123724965901292,0.16894345000006716,0.1852104613795637,0.20021142672452613,0.21419408959353856,0.22720423661594094,0.2392593155713801,0.2505303136220261
11,-0.6099399403890129,-0.6297095842264255,-0.6601475047913655,-0.6882227027157932,-0.6814779825729571,-0.6493022288383458,-0.6015503097808063,-0.5432219424561957,-0.481406231704058,-0.41822139651947243,-0.3564149984495765,-0.29784181610122384,-0.2425395145618162,-0.19127213115519567,-0.1442104065438889,-0.10111304797467591,-0.06146708470515183,-0.025504122245647298,0.0071496189784863995,0.03693098153576399,0.06396620871188693,0.0886519188591709,0.11159027181684669,0.13216055781078587,0.15122941387369726,0.16893342705885228,0.18520322926082694,0.20021092921490524,0.21420094186747252,0.2272143799824908,0.23926441552815772,0.2505202864095211
12,-0.6099529487222385,-0.6297121977578101,-0.6601366599299597,-0.6882064776653466,-0.6814715679951739,-0.6493080683964467,-0.6015632157559703,-0.5432342611712975,-0.4814119116438186,-0.41821823636079797,-0.35640491127176166,-0.29782948765546857,-0.2425302159152628,-0.19126957682524254,-0.144215410035821,-0.10112337661960508,-0.06147847257506725,-0.025512003944479528,0.007148319099407302,0.036936665563425286,0.06397645897721654,0.08866244789271005,0.11159663184310842,0.13215998631654374,0.15122210898418942,0.16892270010119337,0.18519433105599942,0.20020878926177293,0.21420746282391012,0.22722616926054584,0.23927183165919935,0.25050841804932783
13,-0.6099658152611711,-0.6297148738020576,-0.6601260544948893,-0.688190310295539,-0.6814648833837589,-0.6493135460590578,-0.6015759700164689,-0.5432467903275184,-0.4814180881778815,-0.41821560788016776,-0.3563951004614495,-0.2978169992017956,-0.24252034391567262,-0.1912662634261121,-0.14421980695027584,-0.10113355050822524,-0.06149027628247261,-0.02552073913257638,0.007146076494658454,0.03694174369725203,0.06398675446777422,0.08867371311320393,0.11160412663864908,0.1321604160546477,0.15121513036372713,0.16891136447585303,0.18518413339823636,0.20020541734537178,0.21421377423626048,0.22723923721441566,0.23928099899473823,0.2504951445750474
14,-0.6099788611387845,-0.6297176409200919,-0.6601153730597882,-0.6881738435029274,-0.68145789296695,-0.6493189091512489,-0.601588890583004,-0.5432597139094311,-0.48142471881605503,-0.4182132833161474,-0.35638528392437047,-0.29780415946391814,-0.24250988733886347,-0.19126235660066082,-0.14422385251376282,-0.10114378842496319,-0.06150257371533596,-0.025530230283773103,0.0071431132150447385,0.03694645037306188,0.06399722215721243,0.08868566597916336,0.11161255384071014,0.13216159836951547,0.1512083269602152,0.16889946897850217,0.1851728734819072,0.20020109003880943,0.21421996575401336,0.22725334365730346,0.2392915364445952,0.25048075825640653
15,-0.6099923557954584,-0.6297205258134306,-0.6601043561636298,-0.6881567766957565,-0.6814505539602296,-0.6493243477122081,-0.60160223544248,-0.5432731958868663,-0.48143179528944696,-0.41821110492510316,-0.3563752469573953,-0.29779080456191187,-0.2424988050695327,-0.19125794621168957,-0.14422771520628538,-0.10115425358925705,-0.06151544771001932,-0.02554044709461259,0.0071395501665756644,0.03695093190451315,0.06400795814348936,0.08869830373142443,0.11162181560868537,0.1321633970708452,0.15120160667844257,0.16888702837579544,0.18516067274346215,0.20019595608499635,0.21422608715867952,0.22726835679702628,0.23930323347284324,0.25046542644449676
16,-0.6100065258371139,-0.6297235554388249,-0.6600927928134382,-0.6881388535139166,-0.6814428121587496,-0.6493300004462115,-0.6016162136197427,-0.5432873887156267,-0.48143934434497115,-0.41820897804972296,-0.3563648321012805,-0.297776790765636,-0.2424870259625549,-0.19125305332546788,-0.14423148672812175,-0.10116506058643623,-0.061528985376551076,-0.02555141776415898,0.007135419582994379,0.03695525562050017,0.06401902726660666,0.08871165791146046,0.11163190078849067,0.13216577377245403,0.1511949345554751,0.16887403827078828,0.18514756222784784,0.2001900566580787,0.21423214598421866,0.22728422286031622,0.2393160163469067,0.2504492252914456
17,-0.610021569007851,-0.6297267585929686,-0.6600805072551632,-0.6881198462032863,-0.6814345996885909,-0.6493359644818603,-0.6016309979224053,-0.5433024404397173,-0.48144742569176646,-0.4182068623227725,-0.356353929612262,-0.2977619900900491,-0.24247445205017265,-0.19124763894038843,-0.14423519081168118,-0.10117627845868399,-0.06154327254750791,-0.02556321666079789,0.007130677988352041,0.036959415843649646,0.06403045702882171,0.08872577697183429,0.11164286354223732,0.13216877378893374,0.15118833561505152,0.16886049690943228,0.18513351397590794,0.2001833474496813,0.2142381010415939,0.22730092728904303,0.2393299081483484,0.2504321821723027
18,-0.6100376560891895,-0.6297301649704771,-0.6600673561057111,-0.6880995560640699,-0.6814258387193033,-0.6493422978196435,-0.6016467228039857,-0.5433184883965515,-0.48145612532966386,-0.41820476941841594,-0.35634248260436013,-0.2977463020189402,-0.24246097214979828,-0.19124161274205195,-0.1442387814265309,-0.10118791669921726,-0.06155837146276935,-0.025575942320604922,0.007125217716803772,0.03696332767059679,0.0640422132317312,0.08874069176790253,0.11165479303984346,0.13217251518355413,0.15118191191090785,0.1688464461792203,0.1851184876491836,0.20017572389465238,0.2142438440720282,0.22731843510572045,0.23934497564558052,0.25041433831606347
