X3M,X6M,X1Y,X2Y,X3Y,X4Y,X5Y,X6Y,X7Y,X8Y,X9Y,X10Y,X11Y,X12Y,X13Y,X14Y,X15Y,X16Y,X17Y,X18Y,X19Y,X20Y,X21Y,X22Y,X23Y,X24Y,X25Y,X26Y,X27Y,X28Y,X29Y,X30Y
1.2195907156023838e-08,2.438171475988528e-09,1.1213399653064923e-08,2.815927119367989e-09,3.0193230719974086e-08,2.061143188092497e-08,7.912155940248445e-08,1.0378359505165538e-07,6.357508483732951e-09,9.810447719838782e-10,7.390834162790715e-09,2.166618036833324e-08,5.8399017965875246e-12,8.960363999462074e-09,9.119217446041533e-11,1.254849322961716e-08,3.2713642720904285e-09,2.98131969063646e-09,1.4155710346609566e-10,4.8282338367199807e-11,3.6390389962944343e-09,1.19623692115752e-08,3.6760941431661124e-08,2.2470019958197673e-10,3.738074362992291e-09,4.3691025510928115e-10,2.2613335659111244e-10,1.2859419138772716e-09,7.537310888856022e-11,9.927939140536398e-10,1.1982931172047917e-11,1.091618145169437e-10
0.003771065931328829,0.001977909634173328,0.0003265787521612237,0.00016225212695812337,0.0006666997591641055,0.0008477623039937734,0.0008279251122569963,0.0006591151123957014,0.000539250148329327,0.0004245807865262906,0.00034007564521642875,0.00029468558822411865,0.0002552400936438101,0.00023150111516152304,0.0002225421109919195,0.0002215221925608377,0.0002171353143647586,0.00022187820501879215,0.00023138912210519808,0.00023993610449451284,0.0002516927614868703,0.0002627749199789525,0.00026212524810231857,0.00027790851185586265,0.00028893265724909693,0.00029606291201968757,0.00030624058397205273,0.00031735442731113683,0.000324328022039737,0.0003294409947519894,0.00033713399349554753,0.00034703519379554253
1.8435786680459102e-06,7.202349076621736e-08,3.1290675882526017e-06,2.038859525990575e-05,3.3232325720766036e-05,2.712796769244614e-05,2.0605988169575176e-05,5.508900870732254e-06,8.968308296465863e-07,8.561907367288191e-07,7.773107399799694e-06,1.7560318407696566e-05,3.445923028435161e-05,5.470272337093333e-05,7.479548598671546e-05,9.504673072902742e-05,0.00012123330444856416,0.00014310772146497848,0.00016198350734388282,0.00018179074254238783,0.00019856293178109467,0.00021547350008081033,0.00024285595271947486,0.00025399469149162607,0.0002684991458229865,0.0002853927447462848,0.00029785192933199766,0.00030807699522544156,0.00032161430241714554,0.00033641801329026933,0.0003477614202100601,0.0003546520847179826
6.084019406040254e-05,0.00028006630518344556,0.0010498303582273862,0.0031052127179956646,0.005034652273578511,0.006367751411542506,0.0072828508449354935,0.007595279316903069,0.007785773156714253,0.007712018950266551,0.0075194554759094225,0.00732833744259187,0.0070412330199884675,0.006751653915129387,0.006491762413225902,0.006248369215048665,0.005978823044440087,0.005760648319254487,0.005575975687665129,0.0053987345627873875,0.005249263556981635,0.005108078590515099,0.004927146690984623,0.004828522123071497,0.004720038296467706,0.0046078573631746726,0.004519367681494443,0.004444281481162688,0.004361327630221995,0.004277830158137293,0.00420956031123831,0.004158247778391916
0.0001484020042744787,0.00024122377704444695,0.00045067171530816636,0.0008121218777491056,0.0009932496277143678,0.0009527018150909289,0.00083454188363155,0.0006075557170451037,0.0004327521858789077,0.0002663929636103053,0.0001402425705625485,6.25208054163203e-05,1.4626889567224126e-05,1.7821954561225058e-09,1.0977317581366644e-05,4.0571550268078866e-05,8.903544338235693e-05,0.00014504394233438888,0.0002049199803890092,0.00027016517824453767,0.00033426830972412675,0.00039997305550162356,0.00048143323170236646,0.0005408681141240835,0.0006052127409965195,0.0006729687807753278,0.000733048418595427,0.0007880084877058177,0.0008463459939028338,0.0009052977656585004,0.000958103950331235,0.0010042329699317487
0.00013010286990262356,1.9912905577953714e-06,0.00018825786705141967,0.0008591815520383204,0.001082293821694138,0.0008722498288080933,0.0005701918123951564,0.0002594481114865689,8.712784369907766e-05,7.051566647999106e-06,1.1101192132559134e-05,6.715848492155054e-05,0.0001625144691522229,0.000277678625329083,0.00039669530798199556,0.0005159511722697339,0.0006464003031033202,0.0007626326095804063,0.0008667005802016947,0.000967047879788233,0.0010547478114577844,0.0011380896506994836,0.0012417022494570769,0.0013060291446631244,0.0013764658173119782,0.0014506604374014745,0.0015124553574568588,0.001566059091694835,0.0016233835971343517,0.0016807725553265873,0.001730010294410584,0.001772801950849902
5.737829659583396e-05,2.020042353808526e-05,0.0006217973690408275,0.0028602104537734166,0.004944630053096765,0.006202070716665272,0.006855965387160345,0.006818407993668155,0.0066264016551532065,0.006193886225951296,0.0056850261389855645,0.005217218813277131,0.004709810734570534,0.004241031100981831,0.0038305195998323493,0.0034629499095425254,0.0031037458980069494,0.0028072340855454375,0.0025567756219184077,0.0023319264143896157,0.0021433432783982353,0.001974959293107028,0.0017945814496210727,0.0016735425110891234,0.0015536418391324898,0.0014380922399971695,0.0013424088139665185,0.0012609019217229094,0.0011819630615579754,0.0011086855228324953,0.0010461602852939185,0.0009906693657569434
0.0021980846875909975,0.0006374538829923688,2.7347165788102645e-05,0.0011769273697770132,0.0019031930460125005,0.0020860166638709114,0.0021884961394231,0.002184912445927623,0.0022875120062051373,0.0023443979665603073,0.002369615597340735,0.0023871555736380335,0.0023174881830368083,0.0022047479618194704,0.0020682939305650388,0.0019080280966481784,0.0017107963446772658,0.001529285127780581,0.0013614300919090729,0.001200020806222956,0.0010583300123934818,0.0009282998440606436,0.000790719084338935,0.000694504215333973,0.0006013404784443645,0.0005142230289681646,0.0004426604554799571,0.00038277253140237065,0.0003279468784737869,0.00027957643158202426,0.00023955606538516848,0.00020480594595311135
0.0028396452285581963,0.0010274075076564392,5.9129818458568764e-08,0.0012591565238100075,0.0027037866264564467,0.003539380481397879,0.0040834732225792526,0.004268696417955448,0.0044307554021547685,0.0044138761586684635,0.004288334805604441,0.004123691255414609,0.0038412332973413767,0.003516216324711136,0.003181775741988996,0.0028403988498029407,0.0024772363973872805,0.0021550507220483737,0.0018684571139877966,0.0016064920480846193,0.0013820350598597105,0.0011832188142446947,0.0009863040715081379,0.0008441232356537689,0.0007119635966453815,0.0005923033202227052,0.0004944839219545496,0.00041353219526763776,0.00034184490781668186,0.00028043381350805564,0.0002302858795552415,0.00018745423459290872
0.00621920227322672,0.003165478310377203,0.00038784110544112647,0.0008661797030738657,0.0035845532687421126,0.006301865562764657,0.008703127776792656,0.010375687574508971,0.011726866462736062,0.012518588574921578,0.01289937236464497,0.013036813868897048,0.012831293666833563,0.012445178999666634,0.01196139799881076,0.011401502332311594,0.010742761863137176,0.010120691458928204,0.009535128097123497,0.008969328602228698,0.008459541486890099,0.007984398687578914,0.007483062059038039,0.007103246618595229,0.006727798429273271,0.006364111771255842,0.0060468429087501396,0.005766310056450668,0.005500331455578995,0.0052556380905986735,0.005040825012977455,0.004841523537853046
